iso2c,year,cpi
DO,2001,34.6753758383713
DO,2002,36.4865982189323
DO,2003,46.5020646184226
DO,2004,70.4324269115352
DO,2005,73.3836882985502
DO,2006,78.9408920902499
DO,2007,83.7906783329362
DO,2008,92.7098785547186
DO,2009,94.04689529053
DO,2010,100
DO,2011,108.460168809602
DO,2012,112.467256758376
DO,2013,117.900494786763
DO,2014,121.435908849663
EC,1960,0.0117890256686505
EC,1961,0.012258891493199
EC,1962,0.0126108302088112
EC,1963,0.0133598516115069
EC,1964,0.0138988153514407
EC,1965,0.0143253798157236
EC,1966,0.0151066469122338
EC,1967,0.0156834395622799
EC,1968,0.0163605965518901
EC,1969,0.0173956793788046
EC,1970,0.018288075554354
EC,1971,0.0198213524522024
EC,1972,0.0213836503638902
EC,1973,0.0241660400657791
EC,1974,0.0298018878814094
EC,1975,0.0343803476505276
EC,1976,0.0380492099214067
EC,1977,0.0430009550960396
EC,1978,0.0480105975988069
EC,1979,0.052939488564896
EC,1980,0.0598475539868441
EC,1981,0.0696550566603419
EC,1982,0.0809795545920868
EC,1983,0.120201090604187
EC,1984,0.157740178582589
EC,1985,0.20188095351509
EC,1986,0.248374593591471
EC,1987,0.321655026852589
EC,1988,0.508910638959162
EC,1989,0.89389232656931
EC,1990,1.32760095456412
EC,1991,1.97552103765283
EC,1992,3.04903568512334
EC,1993,4.42110174342884
EC,1994,5.63436385980083
EC,1995,6.92385186830091
EC,1996,8.611408424581
EC,1997,11.2502005930427
EC,1998,15.3113467347557
EC,1999,23.3103542245937
EC,2000,45.7102325154353
EC,2001,62.9329434953026
EC,2002,70.7895038492265
EC,2003,76.4026938501027
EC,2004,78.4977942560314
EC,2005,80.3878404265728
EC,2006,82.8275103304162
EC,2007,84.7129139708786
EC,2008,91.8294979935658
EC,2009,96.5659937094198
EC,2010,100
EC,2011,104.474553858528
EC,2012,109.803438825743
EC,2013,112.810550671879
EC,2014,116.841415876166
EG,1960,1.20872070863002
EG,1961,1.21710447711338
EG,1962,1.18055389751081
EG,1963,1.1893684525188
EG,1964,1.23291102876457
EG,1965,1.4158627513308
EG,1966,1.54380634865603
EG,1967,1.55464228658054
EG,1968,1.52859022194483
EG,1969,1.58071240136806
EG,1970,1.64019300612286
EG,1971,1.6917019834377
EG,1972,1.72726770586276
EG,1973,1.81556880983419
EG,1974,1.99756719633179
EG,1975,2.19072586125566
EG,1976,2.41675215932171
EG,1977,2.72445697854963
EG,1978,3.02627505751449
EG,1979,3.32600824930488
EG,1980,4.01845738799857
EG,1981,4.43305305816039
EG,1982,5.09016490527709
EG,1983,5.90865700249978
EG,1984,6.91527745758085
EG,1985,7.75249323023021
EG,1986,9.60257068310286
EG,1987,11.4936619011958
EG,1988,13.5238432796011
EG,1989,16.3992648629815
EG,1990,19.1471871327422
EG,1991,22.9284779653364
EG,1992,26.0553317615891
EG,1993,29.2053672512273
EG,1994,31.5868404447804
EG,1995,36.5593136759471
EG,1996,39.186869460822
EG,1997,40.9994995628414
EG,1998,42.5872361233875
EG,1999,43.898709687758
EG,2000,45.0768656084691
EG,2001,46.1000010132971
EG,2002,47.361868012585
EG,2003,49.496835104023
EG,2004,55.0754349700109
EG,2005,57.7572765309499
EG,2006,62.1725468094228
EG,2007,67.9663872091587
EG,2008,80.4156759553908
EG,2009,89.8753703283582
EG,2010,100
EG,2011,110.053916904536
EG,2012,117.887725975262
EG,2013,128.994608309546
EG,2014,142.082143989851
SV,1960,1.93295729406227
SV,1961,1.88110628742152
SV,1962,1.88291504347165
SV,1963,1.91245805888174
SV,1964,1.94607077539142
SV,1965,1.954963825952
SV,1966,1.93175145669402
SV,1967,1.96008863474488
SV,1968,2.00982942599607
SV,1969,2.00591045457298
SV,1970,2.06243408099068
SV,1971,2.07162859088918
SV,1972,2.1034325513593
SV,1973,2.23788341742217
SV,1974,2.61606416061863
SV,1975,3.11543155887684
SV,1976,3.33459249974084
SV,1977,3.72875058800985
SV,1978,4.22374682582449
SV,1979,4.81743772445288
SV,1980,5.65408060483057
SV,1981,6.49072348520826
SV,1982,7.25201309953869
SV,1983,8.21756916545804
SV,1984,9.16317877857798
SV,1985,11.2091677032595
SV,1986,14.7888172192706
SV,1987,18.4659827266408
SV,1988,22.115075448606
SV,1989,26.0148655316804
SV,1990,32.2582160645757
SV,1991,36.9042620466466
SV,1992,41.0428836423675
SV,1993,48.6385621998164
SV,1994,53.7873463529155
SV,1995,59.1820324057393
SV,1996,64.9753144501044
SV,1997,67.8927946163318
SV,1998,69.6220646784954
SV,1999,69.9804979560608
SV,2000,71.5699563063623
SV,2001,74.2544169528196
SV,2002,75.6396516914851
SV,2003,77.2435079958539
SV,2004,80.6823456567215
SV,2005,84.4671131087268
SV,2006,87.87715486146
SV,2007,91.9002463426291
SV,2008,98.0648440445143
SV,2009,99.1003600567609
SV,2010,100
SV,2011,105.128923766816
SV,2012,106.94721049855
SV,2013,107.75768266948
SV,2014,108.986744922184
GQ,1985,37.8710181288273
GQ,1986,31.1904099229299
GQ,1987,27.0812378678958
GQ,1988,27.7646760475273
GQ,1989,29.476688687504
GQ,1990,29.7295608139677
GQ,1991,28.7112379263168
GQ,1992,27.4827577984293
GQ,1993,28.9811960072712
GQ,1994,38.2091035088547
GQ,1995,45.8021827479985
GQ,1996,47.8819351542961
GQ,1997,49.3262963171747
GQ,1998,53.2406884910137
GQ,1999,53.4388855631069
GQ,2000,56.0051752162291
GQ,2001,60.9478499339941
GQ,2002,65.5753023354285
GQ,2003,70.3777384508461
GQ,2004,73.3474593441042
GQ,2005,77.4781194458834
GQ,2006,80.8994755998429
GQ,2007,83.1676851961001
GQ,2008,88.616638076126
GQ,2009,92.7737027694463
GQ,2010,100
GQ,2011,106.946531760989
GQ,2012,113.520294961113
GQ,2013,120.732511366357
EE,1992,11.6377785728355
EE,1993,22.0898943326303
EE,1994,32.6167651348569
EE,1995,42.002765645952
EE,1996,51.6845473436369
EE,1997,57.1537435702037
EE,1998,61.8451133549244
EE,1999,63.8835968755952
EE,2000,66.4517050866829
EE,2001,70.2695751571725
EE,2002,72.7791007811012
EE,2003,73.7530958277766
EE,2004,76.0011430748713
EE,2005,79.1093541626975
EE,2006,82.613831205944
EE,2007,88.0643932177554
EE,2008,97.19279862831
EE,2009,97.1104019813294
EE,2010,100
EE,2011,104.977614783768
EE,2012,109.108401600304
EE,2013,112.150885883025
EE,2014,111.988473995046
ET,1965,4.37561552427363
ET,1966,4.31602542956805
ET,1967,4.35092819931703
ET,1968,4.35887354527835
ET,1969,4.4210175011565
ET,1970,4.86851073603193
ET,1971,4.89461687275547
ET,1972,4.59695016166553
ET,1973,5.00670300323826
ET,1974,5.43688673442697
ET,1975,5.79300849076863
ET,1976,7.44620797484244
ET,1977,8.68653323143697
ET,1978,9.9294123492239
ET,1979,11.5213191644724
ET,1980,12.0377666517703
ET,1981,12.776400063547
ET,1982,13.5289378307624
ET,1983,13.4375663522456
ET,1984,14.5686431019026
ET,1985,17.3461090390976
ET,1986,15.6446699545786
ET,1987,15.2647121603616
ET,1988,16.3455629730696
ET,1989,17.6233448606056
ET,1990,18.5313843987168
ET,1991,25.1512763939036
ET,1992,27.7990629345648
ET,1993,28.7840020710599
ET,1994,30.9698234967071
ET,1995,34.0736728953849
ET,1996,31.1827777492977
ET,1997,31.9296706295204
ET,1998,32.2153778631905
ET,1999,34.77374555082
ET,2000,35.0041070481172
ET,2001,32.1205231290094
ET,2002,32.651709640424
ET,2003,38.4513991017875
ET,2004,39.703481592979
ET,2005,44.8430493273543
ET,2006,50.3632286995517
ET,2007,59.0448430493275
ET,2008,85.2556053811661
ET,2009,92.4753363228701
ET,2010,100
ET,2011,133.224215246637
ET,2012,163.559983067886
ET,2013,176.773131036148
ET,2014,189.83987293274
FJ,1969,8.1280634613684
FJ,1970,8.46327931225647
FJ,1971,9.23667016823394
FJ,1972,11.2667520959748
FJ,1973,12.515707417333
FJ,1974,14.3302934409315
FJ,1975,16.2025292235014
FJ,1976,18.0548730764582
FJ,1977,19.319852452227
FJ,1978,20.4999227580731
FJ,1979,22.1003021691345
FJ,1980,25.3032712059535
FJ,1981,28.1323456398221
FJ,1982,30.1104875290733
FJ,1983,32.1291500157215
FJ,1984,33.8291732595294
FJ,1985,35.3247516712023
FJ,1986,35.9601883117509
FJ,1987,37.9968923804797
FJ,1988,42.4646911902061
FJ,1989,45.0929812673378
FJ,1990,48.7867148023882
FJ,1991,51.9565562503957
FJ,1992,54.4936066943908
FJ,1993,57.330864963545
FJ,1994,57.7990670274141
FJ,1995,59.0507909124514
FJ,1996,60.8519355867229
FJ,1997,62.9015140091696
FJ,1998,66.4942482135514
FJ,1999,67.8033029635528
FJ,2000,68.5438266359981
FJ,2001,71.4724783212196
FJ,2002,72.0171215383731
FJ,2003,75.0222143768789
FJ,2004,77.1434563805301
FJ,2005,78.968488915203
FJ,2006,80.9354647720545
FJ,2007,84.8233668837577
FJ,2008,91.3821459114532
FJ,2009,94.750345372015
FJ,2010,100
FJ,2011,108.670482205118
FJ,2012,112.374334473609
FJ,2013,115.64350481328
FJ,2014,116.268360085959
FI,1960,7.90789981408869
FI,1961,8.05065547697256
FI,1962,8.40969313078793
FI,1963,8.81886237193397
FI,1964,9.73221214819357
FI,1965,10.2010618503896
FI,1966,10.6025919924943
FI,1967,11.1993966032374
FI,1968,12.228807807601
FI,1969,12.4985266091197
FI,1970,12.8401082055464
FI,1971,13.6725966864057
FI,1972,14.6488107569599
FI,1973,16.2581408042763
FI,1974,18.968848471261
FI,1975,22.3474647390227
FI,1976,25.5526933993308
FI,1977,28.7872270073777
FI,1978,31.0324436125602
FI,1979,33.3496222884465
FI,1980,37.2163842196118
FI,1981,41.6852288088212
FI,1982,45.6731156978509
FI,1983,49.4942616720626
FI,1984,52.9923471230055
FI,1985,56.101370438365
FI,1986,57.7283101810775
FI,1987,60.0845677394889
FI,1988,63.1467675425828
FI,1989,67.3356698686475
FI,1990,71.4450952532578
FI,1991,74.3857420870689
FI,1992,76.3212393671925
FI,1993,77.9248035388889
FI,1994,78.7709992096674
FI,1995,79.5470681673985
FI,1996,80.0375675461495
FI,1997,80.9940413347134
FI,1998,82.1272539805072
FI,1999,83.0793265314026
FI,2000,85.8771615012767
FI,2001,88.0809746776134
FI,2002,89.4569268653067
FI,2003,90.241856428437
FI,2004,90.4107200354551
FI,2005,91.1892098847584
FI,2006,92.6178408396196
FI,2007,94.943165691681
FI,2008,98.8035089101357
FI,2009,98.8035089101357
FI,2010,100
FI,2011,103.41680903371
FI,2012,106.321096712363
FI,2013,107.890328763698
FI,2014,109.016209008709
FR,1960,10.3727472847494
FR,1961,10.6232036641986
FR,1962,11.1806296574631
FR,1963,11.7329180839565
FR,1964,12.1118136323607
FR,1965,12.440617904911
FR,1966,12.7604314356088
FR,1967,13.1200611087212
FR,1968,13.7173032443616
FR,1969,14.5457358840567
FR,1970,15.3960031825898
FR,1971,16.2270046057154
FR,1972,17.2108486398716
FR,1973,18.4811120208488
FR,1974,21.0036572990725
FR,1975,23.4581298178399
FR,1976,25.7160904080547
FR,1977,28.1577190098881
FR,1978,30.7624653562943
FR,1979,34.037664164658
FR,1980,38.6460615467355
FR,1981,43.798869752924
FR,1982,49.0453066797489
FR,1983,53.6847712113188
FR,1984,57.8044349149032
FR,1985,61.1750688543643
FR,1986,62.7280141848885
FR,1987,64.7910746134609
FR,1988,66.540963114582
FR,1989,68.8687668217926
FR,1990,71.1965705290037
FR,1991,73.4869177432876
FR,1992,75.2254455510217
FR,1993,76.8097012666016
FR,1994,78.0854127978741
FR,1995,79.4738616272588
FR,1996,81.067136302034
FR,1997,82.0577734055212
FR,1998,82.546212532935
FR,1999,82.9864956900404
FR,2000,84.3967776776434
FR,2001,85.7726625435981
FR,2002,87.4168449584139
FR,2003,89.2605306787925
FR,2004,91.1661312181391
FR,2005,92.748398813987
FR,2006,94.3100281368455
FR,2007,95.713430700119
FR,2008,98.4067253252248
FR,2009,98.4934060717799
FR,2010,100
FR,2011,102.117486808704
FR,2012,104.114583691636
FR,2013,105.013724451538
FR,2014,105.546879837096
GA,1962,9.3176401180043
GA,1963,9.98462785637379
GA,1964,10.3169570205981
GA,1965,10.5685333037688
GA,1966,10.9536624286928
GA,1967,11.1702975614442
GA,1968,11.431191484725
GA,1969,11.7712853490321
GA,1970,12.2200850147161
GA,1971,12.6921787806717
GA,1972,13.1347666863079
GA,1973,13.9500601966333
GA,1974,15.6342236479548
GA,1975,20.0826203342843
GA,1976,24.1335990410691
GA,1977,27.47672252124
GA,1978,30.4343633959268
GA,1979,32.8547165686165
GA,1980,36.9091066259084
GA,1981,40.122598787444
GA,1982,46.8173741239936
GA,1983,51.8136946826807
GA,1984,54.8484967998092
GA,1985,58.882563028675
GA,1986,62.5835412202951
GA,1987,61.9913847096359
GA,1988,56.5509467679544
GA,1989,60.362954305323
GA,1990,65.0261868267643
GA,1991,57.4271533548204
GA,1992,51.946929897579
GA,1993,52.2241948471014
GA,1994,71.0856133709942
GA,1995,77.9429091303675
GA,1996,78.4804762127003
GA,1997,81.5988587539897
GA,1998,82.7810128713628
GA,1999,81.1778724846929
GA,2000,81.5877558194148
GA,2001,83.3317924353412
GA,2002,83.3623609445929
GA,2003,85.2258040938075
GA,2004,85.5737003494262
GA,2005,88.7470584040505
GA,2006,87.4962561506103
GA,2007,91.8975968052488
GA,2008,96.7353633316694
GA,2009,98.5595093774516
GA,2010,100
GA,2011,101.26934322185
GA,2012,103.964914782857
GA,2013,104.464094701562
GA,2014,109.327533338088
GM,1961,2.27690230345145
GM,1962,2.3176046160494
GM,1963,2.42458821752339
GM,1964,2.31461729035587
GM,1965,2.34281017660434
GM,1966,2.34841141228135
GM,1967,2.38145870278857
GM,1968,2.48097399001845
GM,1969,2.60532142208015
GM,1970,2.55360334598601
GM,1971,2.63164722977647
GM,1972,2.86055106118836
GM,1973,3.05846138850674
GM,1974,3.34095037457985
GM,1975,4.20709175917297
GM,1976,4.92344720198356
GM,1977,5.53344905787282
GM,1978,6.02345511281956
GM,1979,6.39263012920505
GM,1980,6.8289025656078
GM,1981,7.23482803613595
GM,1982,8.02022978669623
GM,1983,8.87328578233336
GM,1984,10.8341452396778
GM,1985,12.8189481746983
GM,1986,20.0693673126296
GM,1987,24.7915222545697
GM,1988,27.6897967045178
GM,1989,29.9811318364171
GM,1990,33.6291712329271
GM,1991,36.5355196462805
GM,1992,40.0014772473756
GM,1993,42.5870944247693
GM,1994,43.3154216064277
GM,1995,46.3392601079536
GM,1996,46.848755040077
GM,1997,48.1517256861631
GM,1998,48.6882266338146
GM,1999,50.5444029794249
GM,2000,50.9714878023085
GM,2001,53.2614308715519
GM,2002,57.8467738956503
GM,2003,67.6997376928424
GM,2004,77.3176656311829
GM,2005,81.0587750366687
GM,2006,82.7257515217788
GM,2007,87.1674085832518
GM,2008,91.0408274149397
GM,2009,95.1937289989253
GM,2010,100
GM,2011,104.796484978653
GM,2012,109.255087875533
GM,2013,115.482333219833
GM,2014,122.350500544801
GE,1994,10.4897222037891
GE,1995,27.5582994422806
GE,1996,38.4045571449219
GE,1997,41.1265253076519
GE,1998,42.5934294254533
GE,1999,50.7682482565059
GE,2000,52.8314505807351
GE,2001,55.2860232427563
GE,2002,58.3753162712061
GE,2003,61.1687226724187
GE,2004,64.6286422200197
GE,2005,69.9586078237041
GE,2006,76.3674867370135
GE,2007,83.4275986707863
GE,2008,91.7699411181713
GE,2009,93.3539322567481
GE,2010,100
GE,2011,108.534950154492
GE,2012,107.520550341048
GE,2013,106.966711362444
GE,2014,110.254765930158
DE,1991,70.187323943662
DE,1992,73.7509660527266
DE,1993,77.021803900325
DE,1994,79.1357078367642
DE,1995,80.4997472011557
DE,1996,81.6638226796678
DE,1997,83.1992596605273
DE,1998,83.9776905019863
DE,1999,84.4561755146262
DE,2000,85.6988082340195
DE,2001,87.3989499124927
DE,2002,88.6407200600049
DE,2003,89.5574631219268
DE,2004,91.0492541045087
DE,2005,92.457704808734
DE,2006,93.9161596799733
DE,2007,96.0746728894075
DE,2008,98.5998833236103
DE,2009,98.9082423535294
DE,2010,100
DE,2011,102.075172931078
DE,2012,104.125343778649
DE,2013,105.692141011751
DE,2014,106.65055421285
GH,1964,0.00131010926978048
GH,1965,0.00165656484746096
GH,1966,0.00187585900458243
GH,1967,0.00171786504445881
GH,1968,0.00185348596902135
GH,1969,0.00198910689343319
GH,1970,0.00204938285990543
GH,1971,0.0022452797510909
GH,1972,0.00247131462536179
GH,1973,0.00290831538213484
GH,1974,0.00343573008876693
GH,1975,0.00446042151879499
GH,1976,0.0069618741273929
GH,1977,0.0150689916179718
GH,1978,0.0260831687415096
GH,1979,0.0402831818428651
GH,1980,0.0604530271236381
GH,1981,0.130882982447683
GH,1982,0.160064084716194
GH,1983,0.35674205181628
GH,1984,0.498244906106954
GH,1985,0.549591239296254
GH,1986,0.684600613949372
GH,1987,0.957174813083345
GH,1988,1.25733782437138
GH,1989,1.57448484496227
GH,1990,2.16112320015194
GH,1991,2.55080481189636
GH,1992,2.80731672171478
GH,1993,3.50801855320806
GH,1994,4.38047172816677
GH,1995,6.9851682770865
GH,1996,10.2375338529984
GH,1997,13.0922915275747
GH,1998,15.0069300610532
GH,1999,16.8690903259918
GH,2000,21.1189572582719
GH,2001,28.0682364986792
GH,2002,32.226893799984
GH,2003,40.8234015194189
GH,2004,45.9771820792487
GH,2005,52.9280978560969
GH,2006,58.705289697498
GH,2007,65.005968803713
GH,2008,75.746348132334
GH,2009,90.3280613028336
GH,2010,100
GH,2011,108.726836831234
GH,2012,118.687061317694
GH,2013,132.464651018989
GH,2014,152.987622038507
GR,1960,1.12028437358028
GR,1961,1.14064156192222
GR,1962,1.13689876047579
GR,1963,1.17058397347088
GR,1964,1.18089949940291
GR,1965,1.21622789351597
GR,1966,1.27711688285704
GR,1967,1.29920854015521
GR,1968,1.30349906863762
GR,1969,1.33563238835302
GR,1970,1.37826380967513
GR,1971,1.42064790352315
GR,1972,1.4816176989855
GR,1973,1.71141699161756
GR,1974,2.17127392346871
GR,1975,2.46150087122455
GR,1976,2.78918229417651
GR,1977,3.12862478420851
GR,1978,3.52072066689365
GR,1979,4.19128243026006
GR,1980,5.23385579250684
GR,1981,6.51400270988708
GR,1982,7.87666591276897
GR,1983,9.47103437127211
GR,1984,11.2183414262686
GR,1985,13.383768163463
GR,1986,16.4648573130338
GR,1987,19.1626153881946
GR,1988,21.7546948623325
GR,1989,24.7350880584721
GR,1990,29.7821772665332
GR,1991,35.5816163385833
GR,1992,41.2269596553586
GR,1993,47.1696171352524
GR,1994,52.3218540351481
GR,1995,56.9978880097777
GR,1996,61.6695600124157
GR,1997,65.0854202787702
GR,1998,68.187538233757
GR,1999,69.9854954651649
GR,2000,72.2012940044412
GR,2001,74.6373414115641
GR,2002,77.3462014172196
GR,2003,80.0770256892832
GR,2004,82.398336922535
GR,2005,85.3194181585156
GR,2006,88.0461806646153
GR,2007,90.5951184933433
GR,2008,94.3573492760964
GR,2009,95.4991429855186
GR,2010,100
GR,2011,103.329870173635
GR,2012,104.881388627954
GR,2013,103.915145847258
GR,2014,102.551527232335
GD,1976,17.5609156164783
GD,1977,20.8021133550719
GD,1978,24.5746549852382
GD,1979,29.7065514046781
GD,1980,36.1889468818652
GD,1981,42.9879347611143
GD,1982,46.3464709424303
GD,1983,49.1714492992918
GD,1984,51.9543629314039
GD,1985,53.2539415328756
GD,1986,53.5506085390038
GD,1987,53.0834687009959
GD,1988,55.2068074490358
GD,1989,58.2944958784772
GD,1990,59.882576317115
GD,1991,61.4662331333617
GD,1992,63.7886348890303
GD,1993,65.5802019576889
GD,1994,68.0530068746768
GD,1995,69.3247983123046
GD,1996,70.7337220440771
GD,1997,71.6140229000351
GD,1998,72.6006444981787
GD,1999,73.0198606853689
GD,2000,74.6130212821406
GD,2001,76.9566110965189
GD,2002,76.6272314652019
GD,2003,78.3360858672153
GD,2004,80.0790794248739
GD,2005,82.9018818314552
GD,2006,86.4302267880362
GD,2007,89.7670131490522
GD,2008,96.9773292626164
GD,2009,96.6776633408426
GD,2010,100
GD,2011,103.033472803347
GD,2012,105.51738010943
GD,2013,105.470711297071
GD,2014,104.472159639523
GT,1960,1.7552589644298
GT,1961,1.74554649552113
GT,1962,1.78137471416631
GT,1963,1.78407262219217
GT,1964,1.78061929991462
GT,1965,1.76637434551524
GT,1966,1.77846097348831
GT,1967,1.78709427918921
GT,1968,1.82151958565222
GT,1969,1.85972196336181
GT,1970,1.90332015712744
GT,1971,1.89468685142977
GT,1972,1.90472306930313
GT,1973,2.16749931144531
GT,1974,2.52502608360329
GT,1975,2.85730043659981
GT,1976,3.16374590840371
GT,1977,3.55366429395065
GT,1978,3.84819114662298
GT,1979,4.28470631782909
GT,1980,4.74847621268854
GT,1981,5.29137272469145
GT,1982,5.30763764044897
GT,1983,5.54853423038793
GT,1984,5.73755892684991
GT,1985,6.80972458905985
GT,1986,9.32463223700324
GT,1987,10.4737265547256
GT,1988,11.6083143259732
GT,1989,12.9301684244396
GT,1990,18.2602252730943
GT,1991,24.3164886301184
GT,1992,26.7593031379925
GT,1993,29.9221698617921
GT,1994,33.1703174951703
GT,1995,35.9604099338022
GT,1996,39.9365224448192
GT,1997,43.6238228032948
GT,1998,46.5088671824883
GT,1999,48.9336584053484
GT,2000,51.8587056854266
GT,2001,55.6370654665421
GT,2002,60.1618224457976
GT,2003,63.532976181538
GT,2004,68.3479005922596
GT,2005,74.5734715419503
GT,2006,79.4661272585139
GT,2007,84.8870025306837
GT,2008,94.5265677653575
GT,2009,96.2839135945869
GT,2010,100
GT,2011,106.215341763122
GT,2012,110.232937320074
GT,2013,115.020763096886
GT,2014,118.952588805761
GN,2004,32.1492555754618
GN,2005,42.2355388068616
GN,2006,56.8892732851466
GN,2007,69.8852989024114
GN,2008,82.7330573917341
GN,2009,86.6085953748892
GN,2010,100
GN,2011,121.350466423673
GN,2012,139.825537940705
GN,2013,156.448590432652
GN,2014,171.645971046725
GW,1987,1.18856332006423
GW,1988,1.90505047712512
GW,1989,3.44410533591698
GW,1990,4.58072821538023
GW,1991,7.21901167467801
GW,1992,12.2422625100147
GW,1993,18.1317904888996
GW,1994,20.8835340090184
GW,1995,30.3574136091315
GW,1996,45.7589605143907
GW,1997,68.2270327461699
GW,1998,73.6945801236143
GW,1999,72.1570863163161
GW,2000,78.3888038782586
GW,2001,81.0133571801026
GW,2002,83.6868966031071
GW,2003,80.7556914880525
GW,2004,81.4690086888917
GW,2005,84.1812742972448
GW,2006,85.826796961407
GW,2007,89.7897958602477
GW,2008,99.1818741754195
GW,2009,97.5439873472857
GW,2010,100
GW,2011,105.046102263202
GW,2012,107.284157585918
GW,2013,108.57921207041
GW,2014,106.940486169321
GY,1994,38.6145419882153
GY,1995,43.3295807994079
GY,1996,46.4036897561304
GY,1997,48.0536522520013
GY,1998,50.2576167537848
GY,1999,54.0461461691494
GY,2000,57.3691968846891
GY,2001,58.8765227031164
GY,2002,62.021126738031
GY,2003,65.7305967708266
GY,2004,68.7992074797083
GY,2005,73.5639262041387
GY,2006,78.4033825467927
GY,2007,88.0504690616654
GY,2008,95.182964200659
GY,2009,97.95598511069
GY,2010,100
GY,2011,104.977735637069
GY,2012,107.488735061712
GY,2013,109.458413026207
HT,1960,0.616389769724172
HT,1961,0.639687493197226
HT,1962,0.636137840047622
HT,1963,0.663535162930506
HT,1964,0.72432922246553
HT,1965,0.740727620100863
HT,1966,0.802221611241863
HT,1967,0.778673912195073
HT,1968,0.788922910720402
HT,1969,0.800071821308699
HT,1970,0.811020751437507
HT,1971,0.888713159757844
HT,1972,0.917060389817943
HT,1973,1.12559001343171
HT,1974,1.29387356967386
HT,1975,1.51090236279428
HT,1976,1.61724197186321
HT,1977,1.72223171283293
HT,1978,1.67618621215106
HT,1979,1.89566476589413
HT,1980,2.23268183440917
HT,1981,2.47511387025465
HT,1982,2.65726349657482
HT,1983,2.92946462355692
HT,1984,3.1170098976417
HT,1985,3.44893526368867
HT,1986,3.5620578099803
HT,1987,3.15422126156155
HT,1988,3.28371680795728
HT,1989,3.51107824142794
HT,1990,4.25809637185735
HT,1991,4.91469088799318
HT,1992,5.86610106081196
HT,1993,7.60868337048027
HT,1994,10.6013017655535
HT,1995,13.5281287877106
HT,1996,16.312704192752
HT,1997,19.6664342450244
HT,1998,21.757829374162
HT,1999,23.64444144616
HT,2000,26.8855556348824
HT,2001,30.6961208283713
HT,2002,33.7207458372956
HT,2003,46.9667422510599
HT,2004,57.6806598801634
HT,2005,66.7530467927745
HT,2006,75.474807700754
HT,2007,81.9118915131851
HT,2008,94.6243517901531
HT,2009,94.6105023067991
HT,2010,100
HT,2011,108.411071041314
HT,2012,115.21892366387
HT,2013,121.963231930985
HT,2014,127.532284744467
HN,1960,1.56192882991652
HN,1961,1.58634165841428
HN,1962,1.60366689154676
HN,1963,1.65308318149579
HN,1964,1.72701073876913
HN,1965,1.78203804172328
HN,1966,1.81383378206797
HN,1967,1.85177630055139
HN,1968,1.8862420145521
HN,1969,1.9099749842802
HN,1970,1.96499919435397
HN,1971,2.00868599850743
HN,1972,2.08124539640688
HN,1973,2.1893286661931
HN,1974,2.47064749845972
HN,1975,2.67759294788847
HN,1976,2.80835102952129
HN,1977,3.04522723058357
HN,1978,3.22027677801146
HN,1979,3.6110688257501
HN,1980,4.26328357575793
HN,1981,4.66427486649276
HN,1982,5.08324903308572
HN,1983,5.50276000191792
HN,1984,5.76284069852598
HN,1985,5.9566263155904
HN,1986,6.21590180881679
HN,1987,6.3705008606732
HN,1988,6.65661646705523
HN,1989,7.31232043177502
HN,1990,9.01774122253624
HN,1991,12.0812717396512
HN,1992,13.1395774019067
HN,1993,14.5519041568619
HN,1994,17.7139378893073
HN,1995,22.9332662961601
HN,1996,28.4000605464315
HN,1997,34.1368349352909
HN,1998,38.8026943162037
HN,1999,43.3285400741693
HN,2000,48.1154923181713
HN,2001,52.766215091198
HN,2002,56.8286149121045
HN,2003,61.1897373798531
HN,2004,66.1545447665177
HN,2005,71.9821388026942
HN,2006,75.9971240445015
HN,2007,81.2684477408611
HN,2008,90.5381064103533
HN,2009,95.510482100961
HN,2010,100
HN,2011,106.762279573147
HN,2012,112.30984636343
HN,2013,118.107167183834
HN,2014,125.346249905396
HK,1981,28.8977159880834
HK,1982,32.0754716981132
HK,1983,35.253227408143
HK,1984,38.3316782522344
HK,1985,39.7219463753724
HK,1986,41.1122144985104
HK,1987,43.3962264150943
HK,1988,46.8718967229394
HK,1989,51.6385302879841
HK,1990,56.9016881827209
HK,1991,63.356504468719
HK,1992,69.4141012909633
HK,1993,75.4716981132075
HK,1994,82.1251241310824
HK,1995,89.5729890764648
HK,1996,95.2333664349553
HK,1997,100.794438927507
HK,1998,103.674280039722
HK,1999,99.5034756703079
HK,2000,95.8291956305859
HK,2001,94.240317775571
HK,2002,91.3604766633565
HK,2003,89.0764647467726
HK,2004,88.6792452830189
HK,2005,89.4736842105263
HK,2006,91.3604766633565
HK,2007,93.1479642502483
HK,2008,97.1201588877855
HK,2009,97.7159880834161
HK,2010,100
HK,2011,105.263157894737
HK,2012,109.533267130089
HK,2013,114.299900695134
HK,2014,119.364448857994
HU,1972,2.26285405494041
HU,1973,2.33951905570188
HU,1974,2.38156115287635
HU,1975,2.47306454091335
HU,1976,2.60236620614662
HU,1977,2.70408998676369
HU,1978,2.83083454449204
HU,1979,3.08494192606705
HU,1980,3.37140523540416
HU,1981,3.52349870466811
HU,1982,3.77070046568841
HU,1983,4.01215400036744
HU,1984,4.35923871643378
HU,1985,4.66468444483573
HU,1986,4.9115239967083
HU,1987,5.337953899707
HU,1988,6.18070688940734
HU,1989,7.22831727097668
HU,1990,9.3223718630042
HU,1991,12.5137934706793
HU,1992,15.3856841938832
